Status,AcqSite,Scanner,Project,Session,ScanId,ScanDate,InsertDate,UUID
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2370952_V1_B,10,2018-06-13,2018-06-13 19:31:11.443,698ba295-9f7a-49a3-be79-fd5aced16df3
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2370952_V1_B,13,2018-06-13,2018-06-13 19:31:11.443,e1caed24-671d-4deb-ac87-9079865020e6
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2370952_V1_B,18,2018-06-13,2018-06-13 19:31:11.443,cb7f881b-619d-48f7-b780-4b85e11605fe
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2370952_V1_B,21,2018-06-13,2018-06-13 19:31:11.443,809071eb-cceb-45fc-aeff-000e68cb8e2c
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2370952_V1_B,24,2018-06-13,2018-06-13 19:31:11.443,4ccfa716-2d73-477f-95c2-bc9215d43b85
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2370952_V1_B,27,2018-06-13,2018-06-13 19:31:11.443,b13f4a17-0a7d-40b7-b023-5613afd9fecf
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_A,10,2018-06-13,2018-06-14 00:03:22.057,2f2c0eba-aa1d-4389-b607-b833f5c722c1
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_A,13,2018-06-13,2018-06-14 00:03:22.057,c0343398-26d4-4e75-a106-e4ee980c85f3
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_A,28,2018-06-13,2018-06-14 00:03:22.057,0b9f89e1-0594-45ab-9007-3773b63cbb2f
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_A,31,2018-06-13,2018-06-14 00:03:22.057,bde65c59-7e5a-4810-a9eb-2502f76233d5
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_A,34,2018-06-13,2018-06-14 00:03:22.057,676cba95-3c39-4205-aa3e-2568157ece73
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_A,37,2018-06-13,2018-06-14 00:03:22.057,78ad8bdd-978d-4665-a054-18048d17c136
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_A,40,2018-06-13,2018-06-14 00:03:22.057,f1934f8a-6ad1-4c1d-92db-e4c734b2da59
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0384650_V1_B,10,2018-06-14,2018-06-14 17:33:55.94,0aa9952e-769e-4e17-a656-380fe9dacdf4
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0384650_V1_B,13,2018-06-14,2018-06-14 17:33:55.94,9470891b-44a5-47fa-8827-f605cb40339b
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0384650_V1_B,18,2018-06-14,2018-06-14 17:33:55.94,1cc0c116-9d25-4a1b-be7c-f2afc5f74bdb
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0384650_V1_B,21,2018-06-14,2018-06-14 17:33:55.94,69c0f046-af58-436d-83d4-c1a076ea3ef6
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0384650_V1_B,24,2018-06-14,2018-06-14 17:33:55.94,1f84adc5-89f6-4f86-9120-92a01fdd7a8e
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0384650_V1_B,27,2018-06-14,2018-06-14 17:33:55.94,ffd5a4a7-76e0-4ee2-a36c-0e60d91e2dd8
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD2581763_V1_B,10,2018-06-14,2018-06-14 19:31:45.925,f05e1f62-115b-4d94-97f6-1e3bdcd22ddb
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD2581763_V1_B,13,2018-06-14,2018-06-14 19:31:45.925,49098c2e-432d-40ef-b665-93af4fd2d24a
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD2581763_V1_B,18,2018-06-14,2018-06-14 19:31:45.925,03fbfda5-4eec-4881-a524-4f8ead5e772d
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD2581763_V1_B,21,2018-06-14,2018-06-14 19:31:45.925,66392ea0-d484-4a58-a810-0fa72a6e1b20
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD2581763_V1_B,24,2018-06-14,2018-06-14 19:31:45.925,70111742-cb45-421b-a9f7-c09fc6d3e015
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD2581763_V1_B,27,2018-06-14,2018-06-14 19:31:45.925,de552a41-02f3-4378-9cd3-e149883fa884
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_A,10,2018-06-14,2018-06-14 19:39:36.576,419aa2ba-2fbb-4232-a73e-3d3739faac19
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_A,13,2018-06-14,2018-06-14 19:39:36.576,3c145f56-1ee0-4ae5-af78-17eb4921184c
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_A,28,2018-06-14,2018-06-14 19:39:36.576,3cfd905b-96c5-4f08-b7d2-c7b3d2cd211e
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_A,31,2018-06-14,2018-06-14 19:39:36.576,fc5aaa87-322a-4d2f-b92f-eefceb664b09
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_A,34,2018-06-14,2018-06-14 19:39:36.576,6930e571-49e0-4f7e-8f8c-7bc34b4c6b1b
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_A,37,2018-06-14,2018-06-14 19:39:36.576,a17c4e55-2786-4938-8c89-59fc7acf4254
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_A,40,2018-06-14,2018-06-14 19:39:36.576,cfecf7bb-a5fb-4941-8117-b6a8ebfdedc2
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2978386_V1_A,10,2018-06-14,2018-06-15 00:04:24.922,44e6b22d-b396-4715-aa7c-1ee033120e1c
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2978386_V1_A,13,2018-06-14,2018-06-15 00:04:24.922,1662f0cd-6992-49e8-96fb-549b364f3a7e
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2978386_V1_A,28,2018-06-14,2018-06-15 00:04:24.922,a7fdf8cd-97fc-4ac1-88ac-7a1c7bb6fe3a
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2978386_V1_A,31,2018-06-14,2018-06-15 00:04:24.922,48ec9bf8-cd13-40ec-876c-d1266309adab
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2978386_V1_A,42,2018-06-14,2018-06-15 00:04:24.922,a8932d9d-9b3d-4394-a079-8aff863c2664
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2978386_V1_A,45,2018-06-14,2018-06-15 00:04:24.922,34de7d01-f5a9-4ae0-b78d-69e16069d090
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2978386_V1_A,48,2018-06-14,2018-06-15 00:04:24.922,17bccafb-21c2-45bb-8424-f095ee3defbb
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD2864270_V1_A,10,2018-06-15,2018-06-15 13:34:28.812,5ad3e62b-2f59-4359-bac4-369f250cff1c
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD2864270_V1_A,13,2018-06-15,2018-06-15 13:34:28.812,b1bb96ce-4206-433b-896d-36cc2ff3ed4e
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD2864270_V1_A,28,2018-06-15,2018-06-15 13:34:28.812,dfda3405-8ddc-491a-8ae8-29515b586fa5
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD2864270_V1_A,31,2018-06-15,2018-06-15 13:34:28.812,7a9af2bf-3fa9-47cc-97a3-4492c7330944
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD2864270_V1_A,34,2018-06-15,2018-06-15 13:34:28.812,71ecf6f5-6bd4-41cc-99d2-2ee3d180ad07
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD2864270_V1_A,37,2018-06-15,2018-06-15 13:34:28.812,8e67efe0-03f9-41b4-bb9c-bd054935507d
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD2864270_V1_A,40,2018-06-15,2018-06-15 13:34:28.812,8125cfe9-dffc-4e40-8265-9c9a5d3198a7
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0484452_V1_B,10,2018-06-15,2018-06-15 16:34:03.163,52eeb778-512d-4c48-824d-f275b3a8d21d
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0484452_V1_B,13,2018-06-15,2018-06-15 16:34:03.163,0d742a2c-8e35-40fe-b8b0-7462e74c0d8c
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0484452_V1_B,18,2018-06-15,2018-06-15 16:34:03.163,d2d3f729-fe1f-440b-9ad3-867aef133f89
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0484452_V1_B,21,2018-06-15,2018-06-15 16:34:03.163,5eda7d83-9bcd-4278-89ee-6ce57b809ae7
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0484452_V1_B,24,2018-06-15,2018-06-15 16:34:03.163,d1debe87-308b-46dc-af97-d4059ad1539c
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0484452_V1_B,27,2018-06-15,2018-06-15 16:34:03.163,e22646b0-ee53-488b-bd71-2d9c7f97510b
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_B,10,2018-06-15,2018-06-16 00:02:23.861,2a663565-b852-45d5-b427-a67f75a8fa54
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_B,13,2018-06-15,2018-06-16 00:02:23.861,dcbfa540-b31c-417d-9fdb-e23f7dfd0cfe
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_B,18,2018-06-15,2018-06-16 00:02:23.861,dc414bd6-9ee0-4a74-9228-1234bdc01b41
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_B,21,2018-06-15,2018-06-16 00:02:23.861,cfb6782e-7dfe-423b-a0d0-298c7753f265
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_B,24,2018-06-15,2018-06-16 00:02:23.861,19febc8c-2a2d-4879-b12b-46ed28a5d848
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1071836_V1_B,27,2018-06-15,2018-06-16 00:02:23.861,b582b15e-505c-4cf9-a4f5-4970ea53fc7c
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0425335_V1_A,10,2018-06-16,2018-06-16 11:34:33.448,85ae8ee8-6ab3-4938-977b-05648d3890ff
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0425335_V1_A,13,2018-06-16,2018-06-16 11:34:33.448,b767c3d4-f592-40a1-9232-1431b8103e6c
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0425335_V1_A,28,2018-06-16,2018-06-16 11:34:33.448,f45c0b35-d600-41e2-b695-d90098911200
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0425335_V1_A,31,2018-06-16,2018-06-16 11:34:33.448,b7b8461a-195e-4e49-8603-32935c3dcd46
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0425335_V1_A,34,2018-06-16,2018-06-16 11:34:33.448,d1bddbf6-5518-4fec-8f60-6253a83508d2
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0425335_V1_A,37,2018-06-16,2018-06-16 11:34:33.448,ae7a2820-5ff6-4e44-8be0-f838f675be2d
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0425335_V1_A,40,2018-06-16,2018-06-16 11:34:33.448,95cb7841-9c09-4e6e-8a1b-d7891fbd574a
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD0812241_V1_B,10,2018-06-16,2018-06-16 14:31:21.994,f27bee33-fef9-4ed3-8d9c-c427e3401d0f
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD0812241_V1_B,13,2018-06-16,2018-06-16 14:31:21.994,56570cf6-beeb-4d75-be2e-14d81c8f7630
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD0812241_V1_B,18,2018-06-16,2018-06-16 14:31:21.994,0fd0daf5-030f-48a5-90a3-64d7b2ba2232
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD0812241_V1_B,21,2018-06-16,2018-06-16 14:31:21.994,79cb571a-807f-41ea-b7ac-e00e2f2dd26f
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD0812241_V1_B,24,2018-06-16,2018-06-16 14:31:21.994,7e3b6c45-a24b-4270-ac5e-563e91107c51
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD0812241_V1_B,27,2018-06-16,2018-06-16 14:31:21.994,1c06269b-d75d-43e8-9ee6-67b10492473a
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD1363546_V1_B,10,2018-06-16,2018-06-16 17:31:12.55,33bba153-af49-4cba-8628-f6ae9d8d5696
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD1363546_V1_B,13,2018-06-16,2018-06-16 17:31:12.55,9d4603e2-db70-44d7-9a83-65dc3c3883b0
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD1363546_V1_B,18,2018-06-16,2018-06-16 17:31:12.55,8125f51d-089b-40f1-97c1-5895cb6e70d7
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD1363546_V1_B,21,2018-06-16,2018-06-16 17:31:12.55,f9d41327-3f79-4e32-8357-9fb798f413b3
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD1363546_V1_B,24,2018-06-16,2018-06-16 17:31:12.55,0cf40a20-8193-4396-bc63-b5761cd34907
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD1363546_V1_B,27,2018-06-16,2018-06-16 17:31:12.55,927025c3-42fa-489c-92cb-ae318fd93f2b
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2239247_V1_B,10,2018-06-16,2018-06-16 19:31:49.283,f52f0878-2a4c-4869-a585-2ce6d651ff0d
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2239247_V1_B,13,2018-06-16,2018-06-16 19:31:49.283,e9f11bac-b68f-4c9b-af63-29844b548c89
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2239247_V1_B,28,2018-06-16,2018-06-16 19:31:49.283,39b6c3c7-a85a-45e2-8c5f-a1b7fcb47a60
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2239247_V1_B,31,2018-06-16,2018-06-16 19:31:49.283,624184ea-fb81-450c-884f-5b8087a5a633
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2239247_V1_B,34,2018-06-16,2018-06-16 19:31:49.283,77668cc7-dd1a-4319-b08e-fbb045cfeb04
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCD_ITK,HCD2239247_V1_B,37,2018-06-16,2018-06-16 19:31:49.283,e77caa0b-16b2-4d1e-8790-19d205c34ec0
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD1928871_V1_A,10,2018-06-15,2018-06-16 22:32:53.284,5dbaa04c-109a-41d2-867f-774632fde25c
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD1928871_V1_A,13,2018-06-15,2018-06-16 22:32:53.284,d601811d-93c0-44b5-b87d-1a0ba482618b
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD1928871_V1_A,28,2018-06-15,2018-06-16 22:32:53.284,3e892ae7-4f8c-4666-89c8-85507e78ec70
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD1928871_V1_A,31,2018-06-15,2018-06-16 22:32:53.284,f0bd35fe-469f-4f9f-bb36-9dd510b10b5b
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD1928871_V1_A,34,2018-06-15,2018-06-16 22:32:53.284,2b19bf61-5889-4813-bb0c-8630cae27c3b
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD1928871_V1_A,37,2018-06-15,2018-06-16 22:32:53.284,bae2e183-76e1-433d-893e-41acede6fc9e
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD1928871_V1_A,40,2018-06-15,2018-06-16 22:32:53.284,9d14823e-45c2-4eb2-bf61-00746c5012b4
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0520329_V1_B,10,2018-06-16,2018-06-17 00:02:24.081,1b82cf5a-e1f1-4a53-8893-cb09f5213d6c
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0520329_V1_B,13,2018-06-16,2018-06-17 00:02:24.081,20f92738-1f9f-4aa8-b6e3-2fd88f131ad0
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0520329_V1_B,18,2018-06-16,2018-06-17 00:02:24.081,68262556-c15a-4b42-9e7d-563adedaa421
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0520329_V1_B,21,2018-06-16,2018-06-17 00:02:24.081,8013b30a-75f5-4609-8444-96345f02084e
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0520329_V1_B,24,2018-06-16,2018-06-17 00:02:24.081,3f5c96d5-5b2b-404d-b314-f8d6953babf9
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0520329_V1_B,27,2018-06-16,2018-06-17 00:02:24.081,c6d7d34f-675c-4a38-8fef-26351a81787d
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0520329_V1_B,30,2018-06-16,2018-06-17 00:02:24.081,d0e6aa95-4248-4efd-ab6f-80914a163404
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2152942_V2_B,10,2018-06-16,2018-06-17 00:14:42.869,340b72ac-b717-4921-9d9a-cb123a08f130
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2152942_V2_B,13,2018-06-16,2018-06-17 00:14:42.869,fbb75c3d-ed8f-46a3-a4dd-72452aa38f19
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2152942_V2_B,18,2018-06-16,2018-06-17 00:14:42.869,b0c82d25-ce8e-4c3a-ba15-bc04953e7a82
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2152942_V2_B,21,2018-06-16,2018-06-17 00:14:42.869,0b406c13-d4a8-40b4-8b1b-7336413ed8f3
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2152942_V2_B,24,2018-06-16,2018-06-17 00:14:42.869,037c6d16-46e6-4d61-8bec-e2fbfb9c924b
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD2152942_V2_B,27,2018-06-16,2018-06-17 00:14:42.869,80946b8d-6fa9-4373-b491-dc6ea526d518
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1176345_V1_B,10,2018-06-17,2018-06-18 00:02:14.665,c175f322-7fda-4b38-9f6e-045d8a186c79
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1176345_V1_B,13,2018-06-17,2018-06-18 00:02:14.665,cec7a32b-81a9-4c13-9bf2-4c75dca0c358
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1176345_V1_B,24,2018-06-17,2018-06-18 00:02:14.665,c520e7c8-2e9a-4740-b30b-61c68687fedc
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1176345_V1_B,27,2018-06-17,2018-06-18 00:02:14.665,943c48d8-5f49-4e3b-88dc-5ddb65865d65
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1176345_V1_B,30,2018-06-17,2018-06-18 00:02:14.665,aecb863a-af66-4f61-8f32-3e88ae16454d
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD1176345_V1_B,33,2018-06-17,2018-06-18 00:02:14.665,4b8b0d04-67c2-4af8-95d6-ae0087489407
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0294245_V1_B,10,2018-06-17,2018-06-18 00:33:52.107,d7d6a168-ceba-44f8-b829-ac30d31407e2
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0294245_V1_B,13,2018-06-17,2018-06-18 00:33:52.107,ef68c8ec-90a4-46ea-8fec-9f97d42455f3
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0294245_V1_B,18,2018-06-17,2018-06-18 00:33:52.107,a70115e2-0f8e-49b4-a69d-24af825dc71f
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0294245_V1_B,21,2018-06-17,2018-06-18 00:33:52.107,a6d8fbba-0458-4aff-84a4-04eb8d6fca29
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0294245_V1_B,24,2018-06-17,2018-06-18 00:33:52.107,69bf0aa4-2cad-4dab-93a3-4e459fe65099
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCD_ITK,HCD0294245_V1_B,27,2018-06-17,2018-06-18 00:33:52.107,31a8bb50-77e7-45b1-943e-9aa205ba6f26
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0041822_V1_A,10,2018-06-18,2018-06-18 12:34:34.786,a8fe3aa1-ca38-4df5-a8ea-98e140bc9f84
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0041822_V1_A,13,2018-06-18,2018-06-18 12:34:34.786,00c8aeb5-aaf4-492d-9a60-b74212eeb589
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0041822_V1_A,28,2018-06-18,2018-06-18 12:34:34.786,8c31e815-a7fe-49f0-8b86-73dcfedcd306
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0041822_V1_A,31,2018-06-18,2018-06-18 12:34:34.786,9e31f6f4-108b-404d-a3cf-f57441585bb1
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0041822_V1_A,34,2018-06-18,2018-06-18 12:34:34.786,702e760f-ca50-4834-917b-97df9c21ac94
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0041822_V1_A,37,2018-06-18,2018-06-18 12:34:34.786,32fe2446-a2c8-4efe-9537-a293c8b8e3db
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD0041822_V1_A,40,2018-06-18,2018-06-18 12:34:34.786,fcd9d1a7-e579-4e5c-994c-4a76905aae19
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD1630139_V1_A,10,2018-06-18,2018-06-18 14:34:26.453,6e2924f2-f8fd-42a7-b0fb-7ed29434efcd
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD1630139_V1_A,13,2018-06-18,2018-06-18 14:34:26.453,bebbdd08-c4c4-4ae2-80ec-abccd9945344
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD1630139_V1_A,28,2018-06-18,2018-06-18 14:34:26.453,2c0d2e45-46a5-405f-8b73-398be0390cda
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD1630139_V1_A,31,2018-06-18,2018-06-18 14:34:26.453,d2087b36-9a12-47d7-9a34-27545f4aafa7
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD1630139_V1_A,34,2018-06-18,2018-06-18 14:34:26.453,d1757052-7de4-41ca-9272-fca69062bb09
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD1630139_V1_A,37,2018-06-18,2018-06-18 14:34:26.453,457ffaaf-48e5-42b7-bb77-8f5d1caa4923
HAS RAW,CBS Neuroimaging,AWP67056,CCF_HCD_ITK,HCD1630139_V1_A,40,2018-06-18,2018-06-18 14:34:26.453,03c78c7a-f1d1-46c9-8a71-a88154f0e379
HAS RAW,Washington University,AWP166038,CCF_HCD_ITK,HCD1010311_V1_A,10,2018-06-18,2018-06-18 17:32:22.463,7edcb6dd-96d2-4641-9cd4-3b575a5f3e28
HAS RAW,Washington University,AWP166038,CCF_HCD_ITK,HCD1010311_V1_A,13,2018-06-18,2018-06-18 17:32:22.463,f0a15c5a-5eb7-41d1-8074-4d1c16f823e6
HAS RAW,Washington University,AWP166038,CCF_HCD_ITK,HCD1010311_V1_A,28,2018-06-18,2018-06-18 17:32:22.463,ef1ff6e9-a2ab-49c8-a430-95bbf444ce12
HAS RAW,Washington University,AWP166038,CCF_HCD_ITK,HCD1010311_V1_A,31,2018-06-18,2018-06-18 17:32:22.463,1cb77a69-83b4-409f-ab64-82996c592b0d
HAS RAW,Washington University,AWP166038,CCF_HCD_ITK,HCD1010311_V1_A,34,2018-06-18,2018-06-18 17:32:22.463,b7b4dee4-24fa-4259-a4d1-5bed164b280c
HAS RAW,Washington University,AWP166038,CCF_HCD_ITK,HCD1010311_V1_A,37,2018-06-18,2018-06-18 17:32:22.463,bbef7e11-1cc1-49a2-a9c0-eb9d0fbf5786
HAS RAW,Washington University,AWP166038,CCF_HCD_ITK,HCD1010311_V1_A,40,2018-06-18,2018-06-18 17:32:22.463,424f1581-6e13-499b-b5ac-7f812314898a
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_B,10,2018-06-18,2018-06-18 19:39:21.871,5b75769d-279a-4b8b-ae9b-1c967cc050eb
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_B,13,2018-06-18,2018-06-18 19:39:21.871,0fc837b5-b42d-4e21-9896-7ca51810ca41
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_B,18,2018-06-18,2018-06-18 19:39:21.871,b917868b-fba2-4647-935b-21958cf4a39e
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_B,21,2018-06-18,2018-06-18 19:39:21.871,f5936395-dbf9-4676-9341-018a048f6c73
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_B,24,2018-06-18,2018-06-18 19:39:21.871,c35d2ff4-d1c7-42cb-8b15-df1724aa18ad
HAS RAW,,MRC35426,CCF_HCD_ITK,HCD2556865_V1_B,27,2018-06-18,2018-06-18 19:39:21.871,0850fd72-4a16-431d-829a-53d6f44801fb
HAS RAW,,AWP166038,CCF_HCD_ITK,HCD1322835_V2_A,10,2019-04-24,2019-04-24 19:32:59.773,9e73f0ea-18c7-465e-8cc5-82a01358e29d
